alpha_ff4,beta_mkt_ff4,r2_ff4,n_est_obs,CAR_1_1,CAR_0_5,CAR_0_20,CAR_5_60,CAR_5_30,event_id,ticker,company_fyi,announcement_date,ai_mentioned,post_chatgpt,period,listing_region,industry,layoff_count,layoff_pct
-0.0009419930328310908,0.7867122113905571,0.21504598948435993,243,0.05579155389737826,0.14302771998985284,0.1424803802331555,0.141809342644107,0.141809342644107,DHER.DE_2022-11-03,DHER.DE,Delivery Hero,2022-11-03,0,0,pre_genai,INTL,Food,100.0,
-0.0020442013823384515,1.06528392501985,0.2660457570431939,250,0.022080525427848056,0.026176921363654265,0.05162244697214814,0.050060564893167014,0.050060564893167014,DHX_2023-05-26,DHX,DHI Group,2023-05-26,0,1,post_genai,US,Recruiting,53.0,10%
0.0010057584236701307,1.293641510499655,0.5300599211405057,250,-0.05788100577795883,0.0829581755391873,0.23538966935683486,0.16975290633677617,0.16975290633677617,DKNG_2023-02-01,DKNG,DraftKings,2023-02-01,0,1,post_genai,US,Consumer,140.0,4%
-0.0004079801191092646,1.0954372945789945,0.40650549894421706,250,0.021686235198167467,-0.04709372331004478,-0.08538058193801772,0.11824419064046315,0.11824419064046315,DMRC_2023-02-17,DMRC,Digimarc,2023-02-17,1,1,post_genai,US,Other,,
-5.560220175943975e-05,0.7648201228071488,0.326573701648729,250,-0.3091281756205033,-0.3240925324455803,-0.3774464420435245,-0.40320811151425673,-0.40320811151425673,DMRC_2025-02-27,DMRC,Digimarc,2025-02-27,0,1,post_genai,US,Other,90.0,40%
-0.00345396369897086,3.3310576475759355,0.47367253545912225,250,0.003934171546863624,-0.3197713770668344,-0.44849627486628874,-0.345971041794045,-0.345971041794045,DNA_2024-06-20,DNA,Ginkgo Bioworks,2024-06-20,1,1,post_genai,US,Healthcare,400.0,35%
-0.0009133996429132984,1.3341885831540667,0.6866280450514762,250,0.19204168054699797,0.1069837989294668,0.20895565414055434,0.362009846517826,0.362009846517826,DOCN_2023-02-15,DOCN,DigitalOcean,2023-02-15,0,1,post_genai,US,Infrastructure,200.0,11%
-0.0010321513241889138,0.4010871521814936,0.40746147806055166,250,-0.23510013860999984,-0.3609371868415861,-0.27371893850207035,-0.4097167139972181,-0.4097167139972181,DOCS_2023-08-08,DOCS,Doximity,2023-08-08,0,1,post_genai,US,Healthcare,100.0,10%
-0.002324474979061501,1.5591366540997544,0.5304544828380876,250,0.058475286947042356,-0.03824475157583619,-0.03196627427596396,0.0004424621351139732,0.0004424621351139732,DOCU_2022-09-28,DOCU,DocuSign,2022-09-28,0,0,pre_genai,US,Sales,671.0,9%
-0.0003785194370687165,1.4199786833103167,0.38293115181489146,250,-0.1350363173259807,-0.07654465021161813,-0.051504408132415413,-0.08362877529793998,-0.08362877529793998,DOCU_2024-02-06,DOCU,DocuSign,2024-02-06,0,1,post_genai,US,Sales,440.0,6%
-0.0030620309819376673,1.4456022184665485,0.33989288978845855,250,0.34082123655458085,0.2660861843593315,0.5846516875703768,0.8125187934143778,0.8125187934143778,DOMO_2020-04-09,DOMO,Domo,2020-04-09,0,0,pre_genai,US,Data,90.0,10%
-0.0010925820160469098,1.0758537477890926,0.22102580087061252,250,0.018202624777998368,-0.11910043152807842,-0.02993571613912681,0.022092061258262054,0.022092061258262054,DOMO_2023-11-30,DOMO,Domo,2023-11-30,0,1,post_genai,US,Data,,7%
0.0010941692384422142,0.6169168114372665,0.45517912973987107,250,0.008771851595699195,-0.03197588027316333,0.00678893351922559,0.016631623267143535,0.016631623267143535,DOX_2023-01-02,DOX,Amdocs,2023-01-02,0,1,post_genai,US,Support,700.0,3%
0.00035283466737983385,0.7712333897046937,0.4426067195916822,250,-0.007687388279599237,-0.016599301726978707,-0.10836268882655092,-0.11576671806131766,-0.11576671806131766,DOX_2023-07-06,DOX,Amdocs,2023-07-06,0,1,post_genai,US,Support,2000.0,6%
-0.00019434208581468513,0.6508445129582201,0.4723103068852261,250,-0.03196787755639784,-0.01738360008973177,-0.06694935243852776,-0.07175736253329408,-0.07175736253329408,DOX_2025-08-12,DOX,Amdocs,2025-08-12,0,1,post_genai,US,Support,,
-0.0015121303485260854,0.880931911223985,0.3081869554850454,250,0.010592218887076565,0.06506314969323697,0.20433940736984496,0.2475990198159516,0.2475990198159516,DSP_2022-12-13,DSP,Viant,2022-12-13,0,1,pre_genai,US,Marketing,46.0,13%
-0.00049741172788097,0.5455135101430695,0.28672716824954514,250,0.015067207428501412,0.01754038955117862,0.08434520817309282,0.14023155896631465,0.14023155896631465,EA_2023-02-28,EA,Electronic Arts,2023-02-28,0,1,post_genai,US,Consumer,200.0,
6.756940883361796e-05,0.7551169428956069,0.2788650651003891,250,-0.025213640134406634,-0.03616599574345809,-0.08744409387628327,-0.13234579440436717,-0.13234579440436717,EA_2024-02-28,EA,Electronic Arts,2024-02-28,0,1,post_genai,US,Consumer,670.0,5%
0.00045677535383026324,0.44898092529721245,0.09008555950179087,250,-0.013353925646849216,0.04990469632091778,-0.03261143372465862,-0.04423246256753727,-0.04423246256753727,EA_2025-04-29,EA,Electronic Arts,2025-04-29,0,1,post_genai,US,Consumer,300.0,
-0.0014169435376737666,1.0828784109977516,0.2989062558753487,250,0.1688540231385291,0.181000482093476,0.34378057999449396,0.15412791657853875,0.15412791657853875,EB_2020-04-08,EB,Eventbrite,2020-04-08,0,0,pre_genai,US,Consumer,500.0,45%
-0.0013640650245277577,1.2294274477321623,0.5641673472039326,250,0.1618350617898408,0.0680403595614585,0.10758953188961629,0.15599672523141286,0.15599672523141286,EB_2023-02-28,EB,Eventbrite,2023-02-28,1,1,post_genai,US,Consumer,80.0,8%
-0.002040279611522947,1.2444207320538294,0.2187032225885006,250,-0.09188796947355074,-0.2891638739592585,-0.17935997736483114,-0.4675616749634025,-0.4675616749634025,EB_2024-08-07,EB,Eventbrite,2024-08-07,0,1,post_genai,US,Consumer,100.0,11%
-0.0002413172947346313,0.9781189357231174,0.6275175161651816,250,-0.027087574636386672,-0.025510431583067286,-0.05562949589353861,-0.07862472104153556,-0.07862472104153556,EBAY_2023-02-07,EBAY,eBay,2023-02-07,0,1,post_genai,US,Retail,500.0,4%
-0.0005700667957111575,1.0446583518671737,0.39653786236167554,250,0.01789651340245382,0.023929995957809716,0.0035569934156793187,-0.018512127544426354,-0.018512127544426354,EBAY_2023-12-17,EBAY,eBay,2023-12-17,0,1,post_genai,US,Retail,20.0,
0.0017323398629220472,0.7317689804224194,0.11435217371810613,250,-0.08298161381334103,-0.052162270983706266,-0.07423019289523095,-0.09342145101869584,-0.09342145101869584,EBAY_2025-02-26,EBAY,eBay,2025-02-26,0,1,post_genai,US,Retail,20.0,
-0.0004953274114619149,1.177656744945821,0.6205413461484368,250,-0.1724317731977857,-0.24636643931505284,-0.13925924031957232,-0.18428579551971838,-0.18428579551971838,EDIT_2023-01-09,EDIT,Editas Medicine,2023-01-09,0,1,post_genai,US,Healthcare,,20%
-0.004536434823532668,1.2031625074765973,0.5056276064768428,250,-0.02949194603486826,-0.008187686780158715,0.28744608190904425,0.26590542857500965,0.26590542857500965,EGHT_2022-10-04,EGHT,8x8,2022-10-04,0,0,pre_genai,US,Support,200.0,9%
-0.004351017095791449,1.600669321587799,0.24373679411522897,250,0.11550837486436608,0.08693309369681085,-0.021692165372664916,0.12837378436887825,0.12837378436887825,ENPH_2023-12-18,ENPH,Enphase Energy,2023-12-18,0,1,post_genai,US,Energy,350.0,10%
-0.00045480975706871764,1.6095087129803507,0.30641984661806,250,-0.16987836190585467,0.01167909666964071,0.08549027271668438,-0.14682823901186406,-0.14682823901186406,ENPH_2024-11-11,ENPH,Enphase Energy,2024-11-11,0,1,post_genai,US,Energy,500.0,17%
-0.0005431457747315294,1.72914518142693,0.2521834876926756,250,-0.037393074717043756,0.06318255217205787,0.13226391765167556,0.029468769623427114,0.029468769623427114,ENVX_2023-10-05,ENVX,Enovix,2023-10-05,1,1,post_genai,US,Energy,185.0,
-0.0018505587483678117,1.842403627573471,0.32798747135990736,250,-0.0866036323379806,-0.13289666472193887,0.1052832845988609,0.827706238494993,0.827706238494993,ENVX_2024-05-06,ENVX,Enovix,2024-05-06,0,1,post_genai,US,Energy,170.0,33%
-0.0024958827615673496,0.9674118292738803,0.32375680604811974,250,0.00939774900730725,0.029143513002561315,0.07362442264530464,0.17014326479955516,0.17014326479955516,ERIC_2023-02-24,ERIC,Ericsson,2023-02-24,0,1,post_genai,US,Other,8500.0,8%
-0.0002761068696008604,1.3065473259595581,0.6719733755170998,250,-0.0851024068015134,-0.15754310732946106,-0.07306513306556706,-0.17296276598297183,-0.17296276598297183,ESTC_2022-11-30,ESTC,Elastic,2022-11-30,0,1,pre_genai,US,Data,,13%
-0.002302219197821926,1.2876334643615361,0.3758462872935533,250,-0.07117741850346962,-0.0565446579511448,-0.18775107789404474,-0.13814988884467533,-0.13814988884467533,ETSY_2023-12-13,ETSY,Etsy,2023-12-13,0,1,post_genai,US,Retail,225.0,11%
-0.0004297294058496126,0.9301309531751675,0.17162193918173718,250,0.06951720781726123,-0.1263720207531981,-0.2715560267417883,-0.0394749107162401,-0.0394749107162401,EVER_2023-07-11,EVER,Everquote,2023-07-11,0,1,post_genai,US,Finance,100.0,
-0.00036032403033070987,1.0365471722397288,0.4467652762283709,250,-0.03538087266562065,-0.039579794375359974,0.07295113268027172,0.3244962701420535,0.3244962701420535,EVGO_2023-02-23,EVGO,EVgo,2023-02-23,0,1,post_genai,US,Transportation,40.0,
-0.0010915946034188817,1.0520839265375779,0.48872691022493786,250,0.007415310127841581,-0.012006755258416144,-0.00474460733029744,0.013477406289253945,0.013477406289253945,EXPE_2023-03-21,EXPE,Expedia,2023-03-21,0,1,post_genai,US,Travel,,
0.0012278597647831502,0.8363185771298591,0.11386563995268895,250,-0.023043499616941368,-0.033330498451909926,-0.12881309667985236,-0.14266818976974077,-0.14266818976974077,EXPE_2025-02-26,EXPE,Expedia,2025-02-26,0,1,post_genai,US,Travel,,
-0.0003786965348635626,0.39873454370408246,0.026804415547195926,246,0.028069301679537886,-0.12298504670790146,0.1723063571042586,0.10420490151388251,0.10420490151388251,FCHL.XC_2020-07-08,FCHL.XC,Funding Circle,2020-07-08,0,0,pre_genai,INTL,Finance,85.0,
-0.00017008051520857933,0.960815407321316,0.4945411121318225,250,0.019659873310294756,-0.03841298286622142,-0.011888650404518957,0.005359780326200088,0.005359780326200088,FFIV_2022-10-21,FFIV,F5,2022-10-21,0,0,pre_genai,US,Security,100.0,1%
-0.0005844770779066255,1.0716189735439867,0.5650257759105524,250,-0.013728692871112835,0.02405442647683408,0.07064887581968875,0.045246227401991135,0.045246227401991135,FFIV_2023-11-03,FFIV,F5,2023-11-03,0,1,post_genai,US,Security,120.0,2%
0.00017851647438415737,0.9061674698133386,0.2797804685327562,250,0.005078268899868276,-0.005008931590651319,-0.039969205365480175,0.05519878906749209,0.05519878906749209,FFIV_2024-09-24,FFIV,F5,2024-09-24,0,1,post_genai,US,Security,,
0.0016363951140341538,0.9413022991039417,0.41226519708878595,250,-0.02204524344617077,-0.033365574379937035,-0.040377644258560164,-0.09528200833075907,-0.09528200833075907,FFIV_2025-08-13,FFIV,F5,2025-08-13,0,1,post_genai,US,Security,106.0,2%
-0.0020456474165444325,0.7898151074348905,0.2696906080201289,250,0.020098150449341858,-0.044678115233414556,-0.1627603326442979,-0.10389780585628905,-0.10389780585628905,FIVN_2024-08-20,FIVN,Five9,2024-08-20,0,1,post_genai,US,Support,190.0,7%
-0.002162852738971514,0.9800202570068208,0.21227351887727863,250,-0.05997934583607151,-0.021978632756905037,-0.012916119339872502,0.013253294924790196,0.013253294924790196,FIVN_2025-04-03,FIVN,Five9,2025-04-03,0,1,post_genai,US,Support,123.0,4%
-0.003265415584442893,1.1249195515132793,0.1916481651302041,245,0.05785491734291368,-0.08803537613982632,-0.21599750710098553,-0.016955280597317227,-0.016955280597317227,FOOD.TO_2022-04-07,FOOD.TO,Goodfood,2022-04-07,0,0,pre_genai,INTL,Food,70.0,
-0.0037112189064264023,0.1327011978337932,0.12877903096658316,245,-0.03963765648938421,0.03326547983701103,0.03518927344446329,-0.09218083912280196,-0.09218083912280196,FORA.TO_2023-02-01,FORA.TO,VerticalScope,2023-02-01,0,1,post_genai,INTL,Media,60.0,22%
0.0002568703274113721,1.3481415487165052,0.5499605655080296,250,0.06175982865240625,0.057746930445855715,0.04847564721063964,-0.014984342110654244,-0.014984342110654244,FRSH_2022-12-15,FRSH,Freshworks,2022-12-15,0,1,pre_genai,US,Support,90.0,2%
-0.002107800958589456,0.8629385081567517,0.2671788413710299,250,0.2802313265114315,0.28244064406171837,0.2861046243734204,0.32993664763914476,0.32993664763914476,FRSH_2024-11-07,FRSH,Freshworks,2024-11-07,0,1,post_genai,US,Support,660.0,13%
-0.001270603833049718,0.023908308974237347,0.004717141736147568,242,0.02751793799982162,0.01755515009377321,0.12175913715957006,0.14353223154383626,0.14353223154383626,FSECURE.HE_2023-10-25,FSECURE.HE,F-Secure,2023-10-25,0,1,post_genai,INTL,Security,70.0,
-0.002455917025389297,1.7519712500010243,0.17004361850992444,250,-0.20551442046720092,-0.16041724663659107,-0.1640744671678951,0.001777833409363029,0.001777833409363029,FSLY_2024-08-08,FSLY,Fastly,2024-08-08,1,1,post_genai,US,Infrastructure,,11%
0.0003811229091434408,1.3213536176073677,0.33779774889396574,250,-0.005604100011294086,0.0010045040914023681,-0.005876208121397325,-0.005319930800162742,-0.005319930800162742,FTNT_2023-08-25,FTNT,Fortinet,2023-08-25,0,1,post_genai,US,Security,,
-0.00464838151993264,1.879964150070582,0.5873407846150617,250,0.04727434524492889,0.31037900085388165,0.6322229149810061,1.0116620430852878,1.0116620430852878,FUBO_2022-08-02,FUBO,FuboTV,2022-08-02,0,0,pre_genai,US,Media,,
-0.002985899335457451,1.5347322161683643,0.5711064896633227,250,-0.03381351984500684,-0.1259526549215191,-0.03175490718387394,0.11034557013194116,0.11034557013194116,FVRR_2022-07-26,FVRR,Fiverr,2022-07-26,0,0,pre_genai,US,Other,60.0,8%
-0.00022087695965473296,0.8413143683323947,0.20856749864873636,250,-0.01862523581252419,0.04097959387220917,-0.05258924318905987,-0.04523370167231021,-0.04523370167231021,FVRR_2025-09-15,FVRR,Fiverr,2025-09-15,0,1,post_genai,US,Other,250.0,30%
5.103485715950072e-05,1.1934364858543065,0.5485941054552463,250,-0.08793837029507465,-0.11748273008237456,-0.22293078922462364,-0.13103446009918127,-0.13103446009918127,GDDY_2020-06-24,GDDY,GoDaddy,2020-06-24,0,0,pre_genai,US,Marketing,451.0,6%
0.0010169165677760873,0.9342582874198427,0.5534880895154505,250,0.016973797510480178,-0.03727465118375976,-0.059646771458110655,-0.10900987966204555,-0.10900987966204555,GDDY_2023-02-08,GDDY,GoDaddy,2023-02-08,0,1,post_genai,US,Marketing,530.0,8%
-0.004351516634507771,1.7648610068410697,0.35238172689584646,250,-0.005143996853481117,0.05950901728754996,0.0534171156054694,0.2056770635378335,0.2056770635378335,GDRX_2022-08-31,GDRX,GoodRx,2022-08-31,0,0,pre_genai,US,Healthcare,140.0,16%
-0.0012003220919365593,1.1343627481928045,0.5459729014283545,250,-0.06467007387555113,-0.11293429161490248,-0.25689836313450864,-0.13387035012379003,-0.13387035012379003,GH_2023-01-25,GH,Guardant Health,2023-01-25,0,1,post_genai,US,Healthcare,130.0,7%
-0.007274566730285244,1.557567208137649,0.1552735753197193,250,0.17399964989043892,0.11102650401165537,-0.010584856140432884,0.18227665220325218,0.18227665220325218,GOCO_2022-08-09,GOCO,GoHealth,2022-08-09,0,0,pre_genai,US,Healthcare,800.0,20%
-0.00038136901550880485,1.1114771374018089,0.7249984533419076,250,0.06337083255352331,0.002876677998867474,-0.0426366759854549,0.01764984761431119,0.01764984761431119,GOOG_2023-01-20,GOOG,Google,2023-01-20,0,1,post_genai,US,Consumer,12000.0,6%
-1.6816027757340164e-05,1.0975676101081917,0.5753502715667894,250,0.005475541648659483,0.0007319666066579085,0.06316297269883975,-0.010805165628264918,-0.010805165628264918,GOOG_2023-09-13,GOOG,Google,2023-09-13,0,1,post_genai,US,Consumer,75.0,
0.00014920255673257592,1.1234256304238073,0.32039202336550165,250,-0.022486032430495802,0.041459583067175294,0.0018755948707021297,-0.0033725213377284943,-0.0033725213377284943,GOOG_2025-02-27,GOOG,Google,2025-02-27,0,1,post_genai,US,Consumer,,
-0.0006377859224944815,1.2942109446881143,0.457502466540502,250,-0.04348509690911309,-0.05326244317881515,0.12167921148410513,0.3016151959146421,0.3016151959146421,GPRO_2020-04-15,GPRO,GoPro,2020-04-15,0,0,pre_genai,US,Consumer,200.0,20%
-0.0035866334813492487,1.405338060672055,0.32581188894205826,250,-0.056950005467168635,-0.02393743799796811,-0.13354512633234986,-0.11449408187608703,-0.11449408187608703,GPRO_2024-03-26,GPRO,GoPro,2024-03-26,0,1,post_genai,US,Consumer,,4%
0.0012553134688232208,0.7453170887428731,0.22667563152877512,250,0.0010271138658082043,-0.02925479051500109,-0.03995968833541867,-0.02883579285295223,-0.02883579285295223,GRAB_2023-06-20,GRAB,Grab,2023-06-20,0,1,post_genai,US,Transportation,1000.0,11%
-0.001375933239889592,1.4038534375470417,0.3780703859670449,250,-0.10037458204423531,0.14171313175155612,0.19222369165182385,0.1737363941534774,0.1737363941534774,GRPN_2020-04-13,GRPN,Groupon,2020-04-13,0,0,pre_genai,US,Retail,2800.0,44%
-0.002691075807450616,1.1693058313048963,0.34307208013963664,250,0.0396734744758009,-0.05855895583670682,0.08733872005254277,0.18613656967050066,0.18613656967050066,GRPN_2022-08-08,GRPN,Groupon,2022-08-08,0,0,pre_genai,US,Retail,500.0,15%
0.001857682177754567,1.6231833591676308,0.5247737873764137,250,-0.10839082953217524,-0.018169355783743076,0.054737260197522335,-0.4021127596215992,-0.4021127596215992,GTLB_2023-02-09,GTLB,GitLab,2023-02-09,0,1,post_genai,US,Product,130.0,7%
-0.0026797433337907564,1.0519759186003297,0.5198100397183498,250,0.05126842861859057,-0.016261983097190603,-0.0029572836888000914,0.1256330328811855,0.1256330328811855,GTM_2023-06-02,GTM,ZoomInfo,2023-06-02,0,1,post_genai,US,Sales,120.0,3%
-0.0006188406889032277,1.4413665664861588,0.3018343321184861,250,-0.032430819157586985,0.004127300031041357,-0.03127402525174565,-0.004423805556601844,-0.004423805556601844,GTM_2025-06-09,GTM,ZoomInfo,2025-06-09,0,1,post_genai,US,Sales,150.0,4%
-0.00040426859127038525,0.8922651145678873,0.6678124031878988,250,-0.009066457617463712,-0.019859156341753365,-0.0918651077716564,-0.0819611873675967,-0.0819611873675967,GWRE_2022-08-11,GWRE,Guidewire,2022-08-11,0,0,pre_genai,US,Finance,,2%
0.007978462582794927,1.6697189769604512,0.246656722140979,250,0.032692364549325975,-0.04408897384051817,-0.22310238248751887,-0.47957882768778215,-0.47957882768778215,HIMS_2025-05-30,HIMS,Hims & Hers,2025-05-30,0,1,post_genai,US,Healthcare,68.0,4%
0.0007081914082905521,0.8701119615411028,0.4774088645545417,250,0.04988299831321556,0.07263543732197587,0.184680435852773,0.0738037337473647,0.0738037337473647,HOOD_2023-06-26,HOOD,Robinhood,2023-06-26,0,1,post_genai,US,Finance,150.0,7%
0.000531152146384097,1.1787069710780038,0.2536730138544676,250,-0.14171070312932102,-0.15861947068686943,-0.22015519770110653,-0.15146864625663525,-0.15146864625663525,HPE_2025-03-06,HPE,Hewlett Packard Enterprise,2025-03-06,0,1,post_genai,US,Hardware,2500.0,5%
0.00018772719850875094,1.554786380734649,0.5038136295296045,250,-0.009821946484416784,-0.019121370548171628,-0.07004885090388827,-0.0022410065087849033,-0.0022410065087849033,HPE_2025-11-05,HPE,Hewlett Packard Enterprise,2025-11-05,0,1,post_genai,US,Hardware,52.0,
-0.00034042512587954506,1.3030804903616142,0.5132162328692389,250,-0.005379278105189424,0.005167969447921291,0.042192586673896824,0.06334191855910302,0.06334191855910302,HPQ_2023-02-19,HPQ,HP,2023-02-19,0,1,post_genai,US,Hardware,100.0,
0.00028136893559666594,0.9329265794581214,0.1540803677740824,250,-0.09788618634410531,-0.06723594843427129,-0.11886261364967937,-0.230932997189238,-0.230932997189238,HPQ_2025-02-28,HPQ,HP,2025-02-28,0,1,post_genai,US,Hardware,4000.0,10%
-0.0014684779053133162,1.2294844243671845,0.509115054180389,250,-0.02951896991058405,-0.013265185280493016,-0.06979094459191564,-0.09612123392229195,-0.09612123392229195,HPQ_2025-11-25,HPQ,HP,2025-11-25,1,1,post_genai,US,Hardware,4000.0,
0.0008784795829563565,1.296537991122066,0.694276812446323,250,-0.026907980691698696,-0.07308529806649672,0.09076991446855794,0.09148262637614332,0.09148262637614332,HUBS_2023-01-31,HUBS,HubSpot,2023-01-31,0,1,post_genai,US,Marketing,500.0,7%
0.0013922627904313588,1.3393407695562596,0.4466966787486104,250,-0.010752594536316083,0.04789201736912,-0.08431213176544104,-0.0673858544692551,-0.0673858544692551,HUBS_2024-01-24,HUBS,HubSpot,2024-01-24,0,1,post_genai,US,Marketing,,
-0.00030807358153327896,1.3260647388250002,0.3808965890109378,250,-0.023845903653756273,-0.022351976284825652,-0.015646236279532464,0.06193985453536366,0.06193985453536366,IAC_2024-01-10,IAC,IAC,2024-01-10,0,1,post_genai,US,Consumer,330.0,
0.000683398163089212,0.68218740291381,0.3735210935649187,250,-0.06730294270038767,-0.06075858190097328,-0.07683349802470826,-0.12809340638906846,-0.12809340638906846,IBM_2023-01-25,IBM,IBM,2023-01-25,0,1,post_genai,US,Hardware,3900.0,2%
0.0010889901139278905,0.586445075292807,0.21315005594794934,250,-0.0026580429629439505,-0.0014737278805833295,-0.06217329690510251,-0.10148799626638648,-0.10148799626638648,IBM_2024-03-12,IBM,IBM,2024-03-12,1,1,post_genai,US,Hardware,,
-0.0006108304712089965,0.8355458812662054,0.09464554584404772,243,-0.008514281881492494,0.044488509725703534,0.07416704433423324,-0.033716251580622233,-0.033716251580622233,IFX.DE_2024-08-05,IFX.DE,Infineon,2024-08-05,0,1,post_genai,INTL,Manufacturing,1400.0,
-0.0004453172117505662,1.0635214605812473,0.4498314096464917,250,-0.03613289998661104,-0.025972070537223245,-0.12144617836613214,-0.1164265653366435,-0.1164265653366435,ILMN_2022-11-14,ILMN,Illumina,2022-11-14,0,0,pre_genai,US,Healthcare,500.0,5%
-0.0007259092905483396,0.956660673380717,0.3934708889429319,250,-0.010752920829733429,-0.08058751764901693,-0.08910662103425487,-0.10530925919022821,-0.10530925919022821,ILMN_2023-06-21,ILMN,Illumina,2023-06-21,0,1,post_genai,US,Healthcare,,
-0.0009915286991498753,1.1447060941305622,0.5623061588195032,250,0.011031061826449494,-0.010549163345966995,0.0172186417809994,0.04400070911785654,0.04400070911785654,INTC_2022-12-06,INTC,Intel,2022-12-06,0,1,pre_genai,US,Hardware,201.0,
-0.000368074011254682,1.2902716689726674,0.4329733269310486,250,-0.03877544743370797,-0.015700151762744773,0.11285422806769041,0.1043145408818453,0.1043145408818453,INTC_2023-08-17,INTC,Intel,2023-08-17,0,1,post_genai,US,Hardware,140.0,
-0.004392424010915804,2.483611551133837,0.3003198748848559,250,0.025850210460117293,0.0881305434439536,0.22997462464947055,0.4944695338862387,0.4944695338862387,INTC_2025-02-04,INTC,Intel,2025-02-04,0,1,post_genai,US,Hardware,58.0,
-8.067171836201022e-05,1.2557765081827807,0.8058263282233339,250,0.006025511294366286,0.018596733463694448,-0.045383838198237055,-0.05280675562704186,-0.05280675562704186,INTU_2020-06-22,INTU,Intuit,2020-06-22,0,0,pre_genai,US,Finance,715.0,7%
0.0002724643320687347,1.374534459790113,0.45508936479206774,250,-0.04486914801143072,0.01897083936236766,0.04547137900432354,-0.01616742940016037,-0.01616742940016037,INTU_2024-07-10,INTU,Intuit,2024-07-10,0,1,post_genai,US,Finance,1800.0,10%
-0.0032536727523145357,1.8939849020348967,0.23554970726093638,250,0.01959959776562016,0.02790184183390616,0.04453134730299087,-0.21079641415642475,-0.21079641415642475,INVZ_2024-01-31,INVZ,Innoviz,2024-01-31,0,1,post_genai,US,Transportation,60.0,13%
0.000616167842255645,1.9721353741714935,0.14452527516850844,250,-0.05221718172124325,-0.3335499879441074,-0.4448453732315735,-0.5142275189861877,-0.5142275189861877,INVZ_2025-02-04,INVZ,Innoviz,2025-02-04,0,1,post_genai,US,Transportation,40.0,9%
-0.0016223977792561108,0.7811857361767397,0.23252603352195034,250,-0.07856443971439897,-0.15090348998250983,-0.1367746861895612,-0.10222820062868739,-0.10222820062868739,IPSC_2023-01-09,IPSC,Century Therapeutics,2023-01-09,0,1,post_genai,US,Healthcare,,
-0.0013003506216393624,0.44817615632725644,0.08783813545807839,250,-0.04286456958106116,-0.002643618348683756,-0.11029983149325405,-0.4226738906523215,-0.4226738906523215,ISPC_2023-09-06,ISPC,iSpecimen,2023-09-06,0,1,post_genai,US,Healthcare,,20%
0.0002674554402276432,1.7802426653677785,0.6218700093298657,250,-0.08822270729861212,-0.04242948042793772,-0.14976179119451258,-0.05613957364224782,-0.05613957364224782,JMIA_2022-11-21,JMIA,Jumia,2022-11-21,0,0,pre_genai,US,Retail,900.0,20%
-0.004898440555408716,1.2146600684992581,0.2894309182560837,250,0.04052503876957261,0.14949171388883808,0.11292429548729613,0.28956105184262565,0.28956105184262565,JTKWY_2022-07-20,JTKWY,Just Eat Takeaway,2022-07-20,0,0,pre_genai,US,Food,390.0,
0.0015919112600431332,1.0294321343918797,0.34005450673938276,250,-4.243411147026102e-05,-0.015223812787313343,-0.0021148059371816543,0.0773477141243793,0.0773477141243793,KD_2023-03-30,KD,Kyndryl,2023-03-30,0,1,post_genai,US,Infrastructure,,
-0.002977782892183597,1.1393247744435735,0.16929332826789212,250,-0.03600800542575737,-0.08880997143885933,-0.0011804189801481318,0.1255579366641586,0.1255579366641586,KLTR_2022-08-09,KLTR,Kaltura,2022-08-09,0,0,pre_genai,US,Media,,10%
0.0024482768611643613,1.1626638385868606,0.28316876979993666,250,0.02569135634839468,-0.17716685855210498,-0.29655510975604704,-0.28658336272136187,-0.28658336272136187,KLTR_2025-08-07,KLTR,Kaltura,2025-08-07,0,1,post_genai,US,Media,70.0,10%
-0.0018191080560346026,1.1911270062935038,0.38588972227447005,250,0.050277684199033834,0.03422555774098064,0.13753001051493197,0.034973017490783784,0.034973017490783784,LAW_2023-01-19,LAW,CS Disco,2023-01-19,0,1,post_genai,US,Legal,62.0,9%
-0.004948388033521738,2.200022324126066,0.31711040235398047,250,0.07402009853638196,0.15398333052198737,0.15227949198233798,0.18532631927841553,0.18532631927841553,LAZRQ_2024-05-03,LAZRQ,Luminar,2024-05-03,0,1,post_genai,US,Transportation,140.0,20%
-0.003928823872706639,1.1128621682945428,0.1165549843760405,250,-0.11222472142978465,-0.1554383958974358,-0.3789644455709516,-0.34804879065196953,-0.34804879065196953,LAZRQ_2025-05-20,LAZRQ,Luminar,2025-05-20,0,1,post_genai,US,Transportation,,
-0.00216156957027744,1.6312382547110031,0.5026301078393789,250,-0.038341486641750744,0.05357109392380684,0.26847729459755715,0.23079402091773224,0.23079402091773224,LMND_2022-04-20,LMND,Lemonade,2022-04-20,0,0,pre_genai,US,Finance,52.0,
-0.0016146460957331263,1.3136506307901152,0.5987872662540439,250,0.0019469873351903033,0.12561849929974164,0.16048468174197025,-0.06691657459508936,-0.06691657459508936,LMND_2023-05-16,LMND,Lemonade,2023-05-16,0,1,post_genai,US,Finance,45.0,3%
-0.0006426154043672284,1.0253020549274035,0.5111367843083232,250,0.0053372815881429555,0.02795067289153843,0.044329726471875455,0.16356283269205454,0.16356283269205454,LOGI_2023-03-22,LOGI,Logitech,2023-03-22,0,1,post_genai,US,Hardware,300.0,
